Raw_Data,ID,Status,Latency,Risk_Level
TXNID:236842 | STATUS:REJECTED | LATENCY:92ms,236842,REJECTED,92,CRITICAL
TXNID:986274 | STATUS:REJECTED | LATENCY:29ms,986274,REJECTED,29,CRITICAL
TXNID:17463 | STATUS:REJECTED | LATENCY:71ms,17463,REJECTED,71,CRITICAL
TXNID:208320 | STATUS:REJECTED | LATENCY:62ms,208320,REJECTED,62,CRITICAL
TXNID:154873 | STATUS:REJECTED | LATENCY:186ms,154873,REJECTED,186,CRITICAL
TXNID:834344 | STATUS:REJECTED | LATENCY:143ms,834344,REJECTED,143,CRITICAL
TXNID:689022 | STATUS:REJECTED | LATENCY:35ms,689022,REJECTED,35,CRITICAL
TXNID:530813 | STATUS:REJECTED | LATENCY:138ms,530813,REJECTED,138,CRITICAL
TXNID:587818 | STATUS:FAILURE | LATENCY:195ms,587818,FAILURE,195,CRITICAL
TXNID:419316 | STATUS:REJECTED | LATENCY:78ms,419316,REJECTED,78,CRITICAL
TXNID:654193 | STATUS:REJECTED | LATENCY:75ms,654193,REJECTED,75,CRITICAL
TXNID:68427 | STATUS:REJECTED | LATENCY:141ms,68427,REJECTED,141,CRITICAL
TXNID:678113 | STATUS:SUCCESS | LATENCY:181ms,678113,SUCCESS,181,CRITICAL
TXNID:103129 | STATUS:REJECTED | LATENCY:23ms,103129,REJECTED,23,CRITICAL
TXNID:187397 | STATUS:REJECTED | LATENCY:175ms,187397,REJECTED,175,CRITICAL
TXNID:896390 | STATUS:REJECTED | LATENCY:123ms,896390,REJECTED,123,CRITICAL
TXNID:723044 | STATUS:FAILURE | LATENCY:189ms,723044,FAILURE,189,CRITICAL
TXNID:372061 | STATUS:REJECTED | LATENCY:152ms,372061,REJECTED,152,CRITICAL
TXNID:526672 | STATUS:REJECTED | LATENCY:100ms,526672,REJECTED,100,CRITICAL
TXNID:674927 | STATUS:REJECTED | LATENCY:155ms,674927,REJECTED,155,CRITICAL
TXNID:184159 | STATUS:SUCCESS | LATENCY:186ms,184159,SUCCESS,186,CRITICAL
TXNID:279602 | STATUS:REJECTED | LATENCY:40ms,279602,REJECTED,40,CRITICAL
TXNID:633707 | STATUS:REJECTED | LATENCY:180ms,633707,REJECTED,180,CRITICAL
TXNID:138255 | STATUS:REJECTED | LATENCY:85ms,138255,REJECTED,85,CRITICAL
TXNID:246807 | STATUS:FAILURE | LATENCY:186ms,246807,FAILURE,186,CRITICAL
TXNID:426140 | STATUS:SUCCESS | LATENCY:184ms,426140,SUCCESS,184,CRITICAL
TXNID:595617 | STATUS:REJECTED | LATENCY:35ms,595617,REJECTED,35,CRITICAL
TXNID:998005 | STATUS:REJECTED | LATENCY:133ms,998005,REJECTED,133,CRITICAL
TXNID:239010 | STATUS:SUCCESS | LATENCY:185ms,239010,SUCCESS,185,CRITICAL
TXNID:752742 | STATUS:REJECTED | LATENCY:34ms,752742,REJECTED,34,CRITICAL
TXNID:706579 | STATUS:REJECTED | LATENCY:69ms,706579,REJECTED,69,CRITICAL
TXNID:615578 | STATUS:REJECTED | LATENCY:171ms,615578,REJECTED,171,CRITICAL
TXNID:420611 | STATUS:REJECTED | LATENCY:63ms,420611,REJECTED,63,CRITICAL
TXNID:222410 | STATUS:REJECTED | LATENCY:40ms,222410,REJECTED,40,CRITICAL
TXNID:216819 | STATUS:REJECTED | LATENCY:70ms,216819,REJECTED,70,CRITICAL
TXNID:914800 | STATUS:PENDING | LATENCY:186ms,914800,PENDING,186,CRITICAL
TXNID:552764 | STATUS:REJECTED | LATENCY:2ms,552764,REJECTED,2,CRITICAL
TXNID:100914 | STATUS:REJECTED | LATENCY:94ms,100914,REJECTED,94,CRITICAL
TXNID:14890 | STATUS:REJECTED | LATENCY:38ms,14890,REJECTED,38,CRITICAL
TXNID:716226 | STATUS:REJECTED | LATENCY:133ms,716226,REJECTED,133,CRITICAL
TXNID:903075 | STATUS:PENDING | LATENCY:183ms,903075,PENDING,183,CRITICAL
TXNID:860993 | STATUS:FAILURE | LATENCY:182ms,860993,FAILURE,182,CRITICAL
TXNID:22170 | STATUS:FAILURE | LATENCY:194ms,22170,FAILURE,194,CRITICAL
TXNID:892254 | STATUS:FAILURE | LATENCY:183ms,892254,FAILURE,183,CRITICAL
TXNID:594457 | STATUS:REJECTED | LATENCY:71ms,594457,REJECTED,71,CRITICAL
TXNID:680397 | STATUS:REJECTED | LATENCY:126ms,680397,REJECTED,126,CRITICAL
TXNID:518415 | STATUS:SUCCESS | LATENCY:192ms,518415,SUCCESS,192,CRITICAL
TXNID:765521 | STATUS:FAILURE | LATENCY:188ms,765521,FAILURE,188,CRITICAL
TXNID:52690 | STATUS:REJECTED | LATENCY:17ms,52690,REJECTED,17,CRITICAL
TXNID:289428 | STATUS:REJECTED | LATENCY:5ms,289428,REJECTED,5,CRITICAL
TXNID:461080 | STATUS:REJECTED | LATENCY:51ms,461080,REJECTED,51,CRITICAL
TXNID:287728 | STATUS:FAILURE | LATENCY:195ms,287728,FAILURE,195,CRITICAL
TXNID:931904 | STATUS:FAILURE | LATENCY:188ms,931904,FAILURE,188,CRITICAL
TXNID:774528 | STATUS:REJECTED | LATENCY:80ms,774528,REJECTED,80,CRITICAL
TXNID:203254 | STATUS:REJECTED | LATENCY:101ms,203254,REJECTED,101,CRITICAL
TXNID:570428 | STATUS:REJECTED | LATENCY:42ms,570428,REJECTED,42,CRITICAL
TXNID:742621 | STATUS:REJECTED | LATENCY:40ms,742621,REJECTED,40,CRITICAL
TXNID:837513 | STATUS:REJECTED | LATENCY:49ms,837513,REJECTED,49,CRITICAL
TXNID:327962 | STATUS:REJECTED | LATENCY:169ms,327962,REJECTED,169,CRITICAL
TXNID:132684 | STATUS:REJECTED | LATENCY:122ms,132684,REJECTED,122,CRITICAL
TXNID:823006 | STATUS:REJECTED | LATENCY:2ms,823006,REJECTED,2,CRITICAL
TXNID:732845 | STATUS:REJECTED | LATENCY:101ms,732845,REJECTED,101,CRITICAL
TXNID:178336 | STATUS:REJECTED | LATENCY:16ms,178336,REJECTED,16,CRITICAL
TXNID:828466 | STATUS:REJECTED | LATENCY:120ms,828466,REJECTED,120,CRITICAL
TXNID:686052 | STATUS:REJECTED | LATENCY:178ms,686052,REJECTED,178,CRITICAL
TXNID:688816 | STATUS:REJECTED | LATENCY:43ms,688816,REJECTED,43,CRITICAL
TXNID:43470 | STATUS:PENDING | LATENCY:182ms,43470,PENDING,182,CRITICAL
TXNID:422936 | STATUS:REJECTED | LATENCY:58ms,422936,REJECTED,58,CRITICAL
TXNID:212326 | STATUS:FAILURE | LATENCY:192ms,212326,FAILURE,192,CRITICAL
TXNID:997848 | STATUS:REJECTED | LATENCY:152ms,997848,REJECTED,152,CRITICAL
TXNID:229222 | STATUS:REJECTED | LATENCY:19ms,229222,REJECTED,19,CRITICAL
TXNID:490644 | STATUS:REJECTED | LATENCY:190ms,490644,REJECTED,190,CRITICAL
TXNID:289932 | STATUS:SUCCESS | LATENCY:192ms,289932,SUCCESS,192,CRITICAL
TXNID:189122 | STATUS:REJECTED | LATENCY:40ms,189122,REJECTED,40,CRITICAL
TXNID:62696 | STATUS:REJECTED | LATENCY:117ms,62696,REJECTED,117,CRITICAL
TXNID:562641 | STATUS:REJECTED | LATENCY:150ms,562641,REJECTED,150,CRITICAL
TXNID:431337 | STATUS:REJECTED | LATENCY:118ms,431337,REJECTED,118,CRITICAL
TXNID:805564 | STATUS:REJECTED | LATENCY:27ms,805564,REJECTED,27,CRITICAL
TXNID:392986 | STATUS:REJECTED | LATENCY:90ms,392986,REJECTED,90,CRITICAL
TXNID:246198 | STATUS:REJECTED | LATENCY:38ms,246198,REJECTED,38,CRITICAL
TXNID:752374 | STATUS:SUCCESS | LATENCY:191ms,752374,SUCCESS,191,CRITICAL
TXNID:68534 | STATUS:PENDING | LATENCY:187ms,68534,PENDING,187,CRITICAL
TXNID:379845 | STATUS:REJECTED | LATENCY:133ms,379845,REJECTED,133,CRITICAL
TXNID:562405 | STATUS:REJECTED | LATENCY:41ms,562405,REJECTED,41,CRITICAL
TXNID:20650 | STATUS:REJECTED | LATENCY:52ms,20650,REJECTED,52,CRITICAL
TXNID:192085 | STATUS:REJECTED | LATENCY:92ms,192085,REJECTED,92,CRITICAL
TXNID:958840 | STATUS:REJECTED | LATENCY:160ms,958840,REJECTED,160,CRITICAL
TXNID:71288 | STATUS:REJECTED | LATENCY:72ms,71288,REJECTED,72,CRITICAL
TXNID:883194 | STATUS:FAILURE | LATENCY:192ms,883194,FAILURE,192,CRITICAL
TXNID:138186 | STATUS:REJECTED | LATENCY:155ms,138186,REJECTED,155,CRITICAL
TXNID:256746 | STATUS:REJECTED | LATENCY:134ms,256746,REJECTED,134,CRITICAL
TXNID:144139 | STATUS:PENDING | LATENCY:196ms,144139,PENDING,196,CRITICAL
TXNID:411514 | STATUS:REJECTED | LATENCY:121ms,411514,REJECTED,121,CRITICAL
TXNID:730031 | STATUS:SUCCESS | LATENCY:190ms,730031,SUCCESS,190,CRITICAL
TXNID:523531 | STATUS:REJECTED | LATENCY:63ms,523531,REJECTED,63,CRITICAL
TXNID:898885 | STATUS:REJECTED | LATENCY:75ms,898885,REJECTED,75,CRITICAL
TXNID:99066 | STATUS:REJECTED | LATENCY:3ms,99066,REJECTED,3,CRITICAL
TXNID:787971 | STATUS:REJECTED | LATENCY:105ms,787971,REJECTED,105,CRITICAL
TXNID:223636 | STATUS:REJECTED | LATENCY:111ms,223636,REJECTED,111,CRITICAL
TXNID:122123 | STATUS:PENDING | LATENCY:189ms,122123,PENDING,189,CRITICAL
TXNID:534178 | STATUS:SUCCESS | LATENCY:198ms,534178,SUCCESS,198,CRITICAL
TXNID:185716 | STATUS:FAILURE | LATENCY:194ms,185716,FAILURE,194,CRITICAL
TXNID:969854 | STATUS:REJECTED | LATENCY:142ms,969854,REJECTED,142,CRITICAL
TXNID:101328 | STATUS:REJECTED | LATENCY:87ms,101328,REJECTED,87,CRITICAL
TXNID:419469 | STATUS:FAILURE | LATENCY:181ms,419469,FAILURE,181,CRITICAL
TXNID:185108 | STATUS:REJECTED | LATENCY:28ms,185108,REJECTED,28,CRITICAL
TXNID:128911 | STATUS:REJECTED | LATENCY:89ms,128911,REJECTED,89,CRITICAL
TXNID:33010 | STATUS:REJECTED | LATENCY:24ms,33010,REJECTED,24,CRITICAL
TXNID:94891 | STATUS:REJECTED | LATENCY:24ms,94891,REJECTED,24,CRITICAL
TXNID:134230 | STATUS:REJECTED | LATENCY:30ms,134230,REJECTED,30,CRITICAL
TXNID:118848 | STATUS:REJECTED | LATENCY:108ms,118848,REJECTED,108,CRITICAL
TXNID:723358 | STATUS:REJECTED | LATENCY:117ms,723358,REJECTED,117,CRITICAL
TXNID:207717 | STATUS:REJECTED | LATENCY:116ms,207717,REJECTED,116,CRITICAL
TXNID:320421 | STATUS:REJECTED | LATENCY:179ms,320421,REJECTED,179,CRITICAL
TXNID:123438 | STATUS:REJECTED | LATENCY:2ms,123438,REJECTED,2,CRITICAL
TXNID:122627 | STATUS:REJECTED | LATENCY:129ms,122627,REJECTED,129,CRITICAL
TXNID:40859 | STATUS:REJECTED | LATENCY:129ms,40859,REJECTED,129,CRITICAL
TXNID:498470 | STATUS:REJECTED | LATENCY:88ms,498470,REJECTED,88,CRITICAL
TXNID:483461 | STATUS:REJECTED | LATENCY:116ms,483461,REJECTED,116,CRITICAL
TXNID:805374 | STATUS:REJECTED | LATENCY:144ms,805374,REJECTED,144,CRITICAL
TXNID:89165 | STATUS:REJECTED | LATENCY:70ms,89165,REJECTED,70,CRITICAL
TXNID:502388 | STATUS:REJECTED | LATENCY:46ms,502388,REJECTED,46,CRITICAL
TXNID:154459 | STATUS:REJECTED | LATENCY:67ms,154459,REJECTED,67,CRITICAL
TXNID:613496 | STATUS:REJECTED | LATENCY:174ms,613496,REJECTED,174,CRITICAL
TXNID:593486 | STATUS:REJECTED | LATENCY:45ms,593486,REJECTED,45,CRITICAL
TXNID:376956 | STATUS:REJECTED | LATENCY:8ms,376956,REJECTED,8,CRITICAL
TXNID:933982 | STATUS:REJECTED | LATENCY:189ms,933982,REJECTED,189,CRITICAL
TXNID:425201 | STATUS:REJECTED | LATENCY:115ms,425201,REJECTED,115,CRITICAL
TXNID:354749 | STATUS:PENDING | LATENCY:197ms,354749,PENDING,197,CRITICAL
TXNID:938398 | STATUS:REJECTED | LATENCY:118ms,938398,REJECTED,118,CRITICAL
TXNID:645971 | STATUS:PENDING | LATENCY:185ms,645971,PENDING,185,CRITICAL
TXNID:81244 | STATUS:REJECTED | LATENCY:120ms,81244,REJECTED,120,CRITICAL
TXNID:333390 | STATUS:PENDING | LATENCY:199ms,333390,PENDING,199,CRITICAL
TXNID:775773 | STATUS:SUCCESS | LATENCY:193ms,775773,SUCCESS,193,CRITICAL
TXNID:136418 | STATUS:FAILURE | LATENCY:188ms,136418,FAILURE,188,CRITICAL
TXNID:651904 | STATUS:REJECTED | LATENCY:83ms,651904,REJECTED,83,CRITICAL
TXNID:256368 | STATUS:REJECTED | LATENCY:181ms,256368,REJECTED,181,CRITICAL
TXNID:98267 | STATUS:FAILURE | LATENCY:181ms,98267,FAILURE,181,CRITICAL
TXNID:782625 | STATUS:SUCCESS | LATENCY:198ms,782625,SUCCESS,198,CRITICAL
TXNID:348442 | STATUS:REJECTED | LATENCY:76ms,348442,REJECTED,76,CRITICAL
TXNID:876175 | STATUS:REJECTED | LATENCY:139ms,876175,REJECTED,139,CRITICAL
TXNID:860225 | STATUS:REJECTED | LATENCY:157ms,860225,REJECTED,157,CRITICAL
TXNID:409655 | STATUS:REJECTED | LATENCY:185ms,409655,REJECTED,185,CRITICAL
TXNID:51161 | STATUS:FAILURE | LATENCY:185ms,51161,FAILURE,185,CRITICAL
TXNID:521154 | STATUS:REJECTED | LATENCY:184ms,521154,REJECTED,184,CRITICAL
TXNID:335637 | STATUS:REJECTED | LATENCY:8ms,335637,REJECTED,8,CRITICAL
TXNID:344522 | STATUS:REJECTED | LATENCY:98ms,344522,REJECTED,98,CRITICAL
TXNID:581857 | STATUS:REJECTED | LATENCY:196ms,581857,REJECTED,196,CRITICAL
TXNID:339888 | STATUS:REJECTED | LATENCY:34ms,339888,REJECTED,34,CRITICAL
TXNID:459805 | STATUS:PENDING | LATENCY:197ms,459805,PENDING,197,CRITICAL
TXNID:187516 | STATUS:SUCCESS | LATENCY:185ms,187516,SUCCESS,185,CRITICAL
TXNID:124988 | STATUS:REJECTED | LATENCY:191ms,124988,REJECTED,191,CRITICAL
TXNID:537255 | STATUS:REJECTED | LATENCY:143ms,537255,REJECTED,143,CRITICAL
TXNID:738917 | STATUS:REJECTED | LATENCY:140ms,738917,REJECTED,140,CRITICAL
TXNID:786235 | STATUS:REJECTED | LATENCY:10ms,786235,REJECTED,10,CRITICAL
TXNID:784921 | STATUS:REJECTED | LATENCY:70ms,784921,REJECTED,70,CRITICAL
TXNID:221645 | STATUS:REJECTED | LATENCY:41ms,221645,REJECTED,41,CRITICAL
TXNID:274530 | STATUS:REJECTED | LATENCY:144ms,274530,REJECTED,144,CRITICAL
TXNID:913088 | STATUS:REJECTED | LATENCY:196ms,913088,REJECTED,196,CRITICAL
TXNID:264101 | STATUS:REJECTED | LATENCY:75ms,264101,REJECTED,75,CRITICAL
TXNID:11739 | STATUS:REJECTED | LATENCY:153ms,11739,REJECTED,153,CRITICAL
TXNID:575677 | STATUS:REJECTED | LATENCY:140ms,575677,REJECTED,140,CRITICAL
TXNID:33123 | STATUS:REJECTED | LATENCY:124ms,33123,REJECTED,124,CRITICAL
TXNID:943486 | STATUS:REJECTED | LATENCY:8ms,943486,REJECTED,8,CRITICAL
TXNID:262934 | STATUS:REJECTED | LATENCY:28ms,262934,REJECTED,28,CRITICAL
TXNID:7030 | STATUS:REJECTED | LATENCY:147ms,7030,REJECTED,147,CRITICAL
TXNID:63384 | STATUS:REJECTED | LATENCY:53ms,63384,REJECTED,53,CRITICAL
TXNID:761627 | STATUS:REJECTED | LATENCY:90ms,761627,REJECTED,90,CRITICAL
TXNID:993751 | STATUS:REJECTED | LATENCY:65ms,993751,REJECTED,65,CRITICAL
TXNID:921269 | STATUS:REJECTED | LATENCY:108ms,921269,REJECTED,108,CRITICAL
TXNID:550135 | STATUS:FAILURE | LATENCY:196ms,550135,FAILURE,196,CRITICAL
TXNID:884468 | STATUS:REJECTED | LATENCY:117ms,884468,REJECTED,117,CRITICAL
TXNID:438619 | STATUS:REJECTED | LATENCY:190ms,438619,REJECTED,190,CRITICAL
TXNID:805811 | STATUS:REJECTED | LATENCY:118ms,805811,REJECTED,118,CRITICAL
TXNID:982674 | STATUS:FAILURE | LATENCY:197ms,982674,FAILURE,197,CRITICAL
TXNID:81458 | STATUS:REJECTED | LATENCY:166ms,81458,REJECTED,166,CRITICAL
TXNID:226250 | STATUS:REJECTED | LATENCY:11ms,226250,REJECTED,11,CRITICAL
TXNID:346968 | STATUS:REJECTED | LATENCY:161ms,346968,REJECTED,161,CRITICAL
TXNID:360396 | STATUS:REJECTED | LATENCY:22ms,360396,REJECTED,22,CRITICAL
TXNID:18759 | STATUS:REJECTED | LATENCY:191ms,18759,REJECTED,191,CRITICAL
TXNID:111644 | STATUS:SUCCESS | LATENCY:192ms,111644,SUCCESS,192,CRITICAL
TXNID:712212 | STATUS:REJECTED | LATENCY:72ms,712212,REJECTED,72,CRITICAL
TXNID:179783 | STATUS:REJECTED | LATENCY:76ms,179783,REJECTED,76,CRITICAL
TXNID:909158 | STATUS:SUCCESS | LATENCY:190ms,909158,SUCCESS,190,CRITICAL
TXNID:938999 | STATUS:REJECTED | LATENCY:139ms,938999,REJECTED,139,CRITICAL
TXNID:806632 | STATUS:REJECTED | LATENCY:121ms,806632,REJECTED,121,CRITICAL
TXNID:701949 | STATUS:SUCCESS | LATENCY:199ms,701949,SUCCESS,199,CRITICAL
TXNID:729265 | STATUS:SUCCESS | LATENCY:195ms,729265,SUCCESS,195,CRITICAL
TXNID:137584 | STATUS:REJECTED | LATENCY:48ms,137584,REJECTED,48,CRITICAL
TXNID:892005 | STATUS:SUCCESS | LATENCY:188ms,892005,SUCCESS,188,CRITICAL
TXNID:852946 | STATUS:FAILURE | LATENCY:199ms,852946,FAILURE,199,CRITICAL
TXNID:784658 | STATUS:REJECTED | LATENCY:144ms,784658,REJECTED,144,CRITICAL
TXNID:366382 | STATUS:REJECTED | LATENCY:95ms,366382,REJECTED,95,CRITICAL
TXNID:118675 | STATUS:REJECTED | LATENCY:25ms,118675,REJECTED,25,CRITICAL
TXNID:840785 | STATUS:REJECTED | LATENCY:79ms,840785,REJECTED,79,CRITICAL
TXNID:470541 | STATUS:SUCCESS | LATENCY:182ms,470541,SUCCESS,182,CRITICAL
TXNID:643502 | STATUS:REJECTED | LATENCY:142ms,643502,REJECTED,142,CRITICAL
TXNID:555280 | STATUS:REJECTED | LATENCY:82ms,555280,REJECTED,82,CRITICAL
TXNID:663698 | STATUS:REJECTED | LATENCY:131ms,663698,REJECTED,131,CRITICAL
TXNID:246267 | STATUS:REJECTED | LATENCY:72ms,246267,REJECTED,72,CRITICAL
TXNID:58693 | STATUS:PENDING | LATENCY:193ms,58693,PENDING,193,CRITICAL
TXNID:490848 | STATUS:REJECTED | LATENCY:125ms,490848,REJECTED,125,CRITICAL
TXNID:267108 | STATUS:REJECTED | LATENCY:62ms,267108,REJECTED,62,CRITICAL
TXNID:280545 | STATUS:REJECTED | LATENCY:29ms,280545,REJECTED,29,CRITICAL
TXNID:721884 | STATUS:SUCCESS | LATENCY:187ms,721884,SUCCESS,187,CRITICAL
TXNID:942024 | STATUS:FAILURE | LATENCY:183ms,942024,FAILURE,183,CRITICAL
TXNID:122014 | STATUS:SUCCESS | LATENCY:186ms,122014,SUCCESS,186,CRITICAL
TXNID:17716 | STATUS:REJECTED | LATENCY:144ms,17716,REJECTED,144,CRITICAL
TXNID:89392 | STATUS:REJECTED | LATENCY:168ms,89392,REJECTED,168,CRITICAL
TXNID:45431 | STATUS:REJECTED | LATENCY:65ms,45431,REJECTED,65,CRITICAL
TXNID:15486 | STATUS:REJECTED | LATENCY:162ms,15486,REJECTED,162,CRITICAL
TXNID:68509 | STATUS:SUCCESS | LATENCY:185ms,68509,SUCCESS,185,CRITICAL
TXNID:332685 | STATUS:REJECTED | LATENCY:97ms,332685,REJECTED,97,CRITICAL
TXNID:721668 | STATUS:REJECTED | LATENCY:76ms,721668,REJECTED,76,CRITICAL
TXNID:982161 | STATUS:REJECTED | LATENCY:26ms,982161,REJECTED,26,CRITICAL
TXNID:866589 | STATUS:REJECTED | LATENCY:183ms,866589,REJECTED,183,CRITICAL
TXNID:827467 | STATUS:REJECTED | LATENCY:32ms,827467,REJECTED,32,CRITICAL
TXNID:271249 | STATUS:REJECTED | LATENCY:66ms,271249,REJECTED,66,CRITICAL
TXNID:689216 | STATUS:PENDING | LATENCY:197ms,689216,PENDING,197,CRITICAL
TXNID:835727 | STATUS:REJECTED | LATENCY:177ms,835727,REJECTED,177,CRITICAL
TXNID:585240 | STATUS:REJECTED | LATENCY:173ms,585240,REJECTED,173,CRITICAL
TXNID:995655 | STATUS:REJECTED | LATENCY:0ms,995655,REJECTED,0,CRITICAL
TXNID:557436 | STATUS:REJECTED | LATENCY:117ms,557436,REJECTED,117,CRITICAL
TXNID:274337 | STATUS:REJECTED | LATENCY:173ms,274337,REJECTED,173,CRITICAL
TXNID:160912 | STATUS:REJECTED | LATENCY:104ms,160912,REJECTED,104,CRITICAL
TXNID:932094 | STATUS:REJECTED | LATENCY:16ms,932094,REJECTED,16,CRITICAL
TXNID:823873 | STATUS:REJECTED | LATENCY:70ms,823873,REJECTED,70,CRITICAL
TXNID:80194 | STATUS:REJECTED | LATENCY:135ms,80194,REJECTED,135,CRITICAL
TXNID:311832 | STATUS:REJECTED | LATENCY:73ms,311832,REJECTED,73,CRITICAL
TXNID:779051 | STATUS:REJECTED | LATENCY:172ms,779051,REJECTED,172,CRITICAL
TXNID:446599 | STATUS:REJECTED | LATENCY:0ms,446599,REJECTED,0,CRITICAL
TXNID:423438 | STATUS:REJECTED | LATENCY:199ms,423438,REJECTED,199,CRITICAL
TXNID:247520 | STATUS:REJECTED | LATENCY:81ms,247520,REJECTED,81,CRITICAL
TXNID:486753 | STATUS:FAILURE | LATENCY:199ms,486753,FAILURE,199,CRITICAL
TXNID:637432 | STATUS:REJECTED | LATENCY:102ms,637432,REJECTED,102,CRITICAL
TXNID:218566 | STATUS:REJECTED | LATENCY:57ms,218566,REJECTED,57,CRITICAL
TXNID:990801 | STATUS:REJECTED | LATENCY:61ms,990801,REJECTED,61,CRITICAL
TXNID:427674 | STATUS:REJECTED | LATENCY:195ms,427674,REJECTED,195,CRITICAL
TXNID:412238 | STATUS:FAILURE | LATENCY:185ms,412238,FAILURE,185,CRITICAL
TXNID:647654 | STATUS:FAILURE | LATENCY:186ms,647654,FAILURE,186,CRITICAL
TXNID:539548 | STATUS:REJECTED | LATENCY:36ms,539548,REJECTED,36,CRITICAL
TXNID:283684 | STATUS:REJECTED | LATENCY:143ms,283684,REJECTED,143,CRITICAL
TXNID:449387 | STATUS:REJECTED | LATENCY:79ms,449387,REJECTED,79,CRITICAL
TXNID:807410 | STATUS:REJECTED | LATENCY:88ms,807410,REJECTED,88,CRITICAL
TXNID:932257 | STATUS:REJECTED | LATENCY:71ms,932257,REJECTED,71,CRITICAL
TXNID:677985 | STATUS:SUCCESS | LATENCY:184ms,677985,SUCCESS,184,CRITICAL
TXNID:295098 | STATUS:REJECTED | LATENCY:83ms,295098,REJECTED,83,CRITICAL
TXNID:583892 | STATUS:REJECTED | LATENCY:160ms,583892,REJECTED,160,CRITICAL
TXNID:407052 | STATUS:REJECTED | LATENCY:115ms,407052,REJECTED,115,CRITICAL
TXNID:415374 | STATUS:PENDING | LATENCY:183ms,415374,PENDING,183,CRITICAL
TXNID:771234 | STATUS:FAILURE | LATENCY:189ms,771234,FAILURE,189,CRITICAL
TXNID:388076 | STATUS:PENDING | LATENCY:181ms,388076,PENDING,181,CRITICAL
TXNID:787750 | STATUS:PENDING | LATENCY:195ms,787750,PENDING,195,CRITICAL
TXNID:277316 | STATUS:REJECTED | LATENCY:147ms,277316,REJECTED,147,CRITICAL
TXNID:717320 | STATUS:REJECTED | LATENCY:65ms,717320,REJECTED,65,CRITICAL
TXNID:67808 | STATUS:REJECTED | LATENCY:108ms,67808,REJECTED,108,CRITICAL
TXNID:959829 | STATUS:REJECTED | LATENCY:180ms,959829,REJECTED,180,CRITICAL
TXNID:533447 | STATUS:REJECTED | LATENCY:180ms,533447,REJECTED,180,CRITICAL
TXNID:805526 | STATUS:REJECTED | LATENCY:96ms,805526,REJECTED,96,CRITICAL
TXNID:429868 | STATUS:REJECTED | LATENCY:64ms,429868,REJECTED,64,CRITICAL
TXNID:362222 | STATUS:REJECTED | LATENCY:190ms,362222,REJECTED,190,CRITICAL
TXNID:564569 | STATUS:REJECTED | LATENCY:160ms,564569,REJECTED,160,CRITICAL
TXNID:436632 | STATUS:REJECTED | LATENCY:58ms,436632,REJECTED,58,CRITICAL
TXNID:130575 | STATUS:REJECTED | LATENCY:185ms,130575,REJECTED,185,CRITICAL
TXNID:103322 | STATUS:REJECTED | LATENCY:182ms,103322,REJECTED,182,CRITICAL
TXNID:161571 | STATUS:REJECTED | LATENCY:199ms,161571,REJECTED,199,CRITICAL
TXNID:292972 | STATUS:PENDING | LATENCY:193ms,292972,PENDING,193,CRITICAL
TXNID:810579 | STATUS:SUCCESS | LATENCY:186ms,810579,SUCCESS,186,CRITICAL
TXNID:107896 | STATUS:REJECTED | LATENCY:89ms,107896,REJECTED,89,CRITICAL
TXNID:127312 | STATUS:REJECTED | LATENCY:6ms,127312,REJECTED,6,CRITICAL
TXNID:518070 | STATUS:REJECTED | LATENCY:97ms,518070,REJECTED,97,CRITICAL
TXNID:409983 | STATUS:REJECTED | LATENCY:77ms,409983,REJECTED,77,CRITICAL
TXNID:400851 | STATUS:FAILURE | LATENCY:186ms,400851,FAILURE,186,CRITICAL
TXNID:315391 | STATUS:REJECTED | LATENCY:128ms,315391,REJECTED,128,CRITICAL
TXNID:956335 | STATUS:SUCCESS | LATENCY:183ms,956335,SUCCESS,183,CRITICAL
TXNID:232061 | STATUS:REJECTED | LATENCY:103ms,232061,REJECTED,103,CRITICAL
TXNID:864076 | STATUS:REJECTED | LATENCY:116ms,864076,REJECTED,116,CRITICAL
TXNID:9258 | STATUS:REJECTED | LATENCY:40ms,9258,REJECTED,40,CRITICAL
TXNID:391227 | STATUS:REJECTED | LATENCY:27ms,391227,REJECTED,27,CRITICAL
TXNID:559455 | STATUS:REJECTED | LATENCY:142ms,559455,REJECTED,142,CRITICAL
TXNID:842783 | STATUS:REJECTED | LATENCY:123ms,842783,REJECTED,123,CRITICAL
TXNID:41315 | STATUS:REJECTED | LATENCY:30ms,41315,REJECTED,30,CRITICAL
TXNID:395888 | STATUS:REJECTED | LATENCY:194ms,395888,REJECTED,194,CRITICAL
TXNID:84788 | STATUS:REJECTED | LATENCY:189ms,84788,REJECTED,189,CRITICAL
TXNID:16589 | STATUS:REJECTED | LATENCY:82ms,16589,REJECTED,82,CRITICAL
TXNID:814065 | STATUS:FAILURE | LATENCY:192ms,814065,FAILURE,192,CRITICAL
TXNID:301991 | STATUS:REJECTED | LATENCY:23ms,301991,REJECTED,23,CRITICAL
TXNID:444404 | STATUS:SUCCESS | LATENCY:195ms,444404,SUCCESS,195,CRITICAL
TXNID:774531 | STATUS:REJECTED | LATENCY:129ms,774531,REJECTED,129,CRITICAL
TXNID:374692 | STATUS:REJECTED | LATENCY:65ms,374692,REJECTED,65,CRITICAL
